taskround,dataset_flag,static_flag,location,fine_grained_analysis_flag,date,file_path,min_ts,max_ts,max_lat,min_lat,max_lon,min_lon,static_flag_new
t-dr-dl-2,new,static,TP33,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-2.csv,1744141297.6,1744141530.2,40.46046,40.45617670000001,-86.90290999999998,-86.91564,driving
t-p36-dl-1,new,static,TP33,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p36-dl-1.csv,1744141572.8,1744141684.8,40.4594,40.45934000000001,-86.90292,-86.90299,static
t-p36-dl-2,new,static,TP33,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p36-dl-2.csv,1744141721.4,1744142137.3,40.45944,40.45928,-86.90227,-86.90299,static
t-p36-dl-4,new,static,TP33,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p36-dl-4.csv,1744142234.7,1744142443.6,40.45936,40.45933220000001,-86.90296,-86.90301,static
t-p36-dl-5,new,static,TP33,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p36-dl-5.csv,1744143020.9,1744143205.4,40.45936,40.45932,-86.90295,-86.90299999999998,static
t-p36-dl-6,new,static,TP33,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p36-dl-6.csv,1744143242.9,1744143441.1,40.45936,40.45933,-86.90296,-86.90299,static
t-dr-dl-3,new,static,TP33,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-3.csv,1744143517.6,1744143929.0,40.46057,40.45232,-86.90287,-86.91575,driving
t-dr-dl-4,new,static,TP35,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-4.csv,1744144471.1,1744145240.0,40.45339,40.45089,-86.91096999999998,-86.92436,driving
t-ptmp-dl-1,new,static,TP35,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-1.csv,1744145275.7,1744145464.3,40.45306,40.45298,-86.9227,-86.9228,static
t-ptmp-dl-2,new,static,TP35,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-2.csv,1744145502.6,1744145694.1,40.45302,40.45275,-86.9227,-86.92281,static
t-ptmp-dl-3,new,static,TP35,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-3.csv,1744145726.2,1744145970.3,40.4530689,40.45298,-86.9227,-86.92281,static
t-ptmp-dl-4,new,static,TP35,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-4.csv,1744146344.4,1744146694.2,40.45305,40.45301,-86.92272,-86.92276,static
t-ptmp-dl-5,new,static,TP35,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-5.csv,1744146725.1,1744146915.2,40.45304,40.45299,-86.92269,-86.92276,static
t-p35-dl-2,new,static,TP32,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-2.csv,1744148143.6,1744148335.7,40.46036,40.46011,-86.91643,-86.91678,static
t-p35-dl-3,new,static,TP32,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-3.csv,1744148363.7,1744148576.4,40.46015,40.46012,-86.91678,-86.91682,static
t-p35-dl-4,new,static,TP32,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-4.csv,1744148608.5,1744148805.7,40.46013,40.4601,-86.91676,-86.91681,static
t-p35-dl-5,new,static,TP32,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-5.csv,1744148829.8,1744149084.6,40.46013,40.4601,-86.91678,-86.91681,static
t-dr-dl-5,new,static,TP28,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-5.csv,1744150033.1,1744150585.9,40.43448,40.42728,-86.90566,-86.90749,driving
t-p41-dl-1,new,static,TP28,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-p41-dl-1.csv,1744150610.8,1744150852.4,40.42753,40.42747,-86.90646,-86.90745,static
t-dr-dl-6,new,driving,,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-6.csv,1744150961.4,1744151506.6,40.43084,40.42754,-86.90558,-86.90815,driving
t-dr-dl-7,new,driving,,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-7.csv,1744151768.7,1744152198.7,40.43172,40.43144,-86.90286,-86.90521,driving
t-dr-dl-8,new,driving,,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-8.csv,1744152427.2,1744152789.7,40.43171,40.42121,-86.89979,-86.90439,driving
t-dr-dl-11,new,driving,,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-11.csv,1744154316.6,1744155592.0,40.42476,40.4154,-86.86755,-86.90066999999998,driving
t-dr-dl-9,new,driving,,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-9.csv,1744155621.9,1744157370.3,40.42069,40.40972,-86.85199,-86.90599,driving
t-dr-dl-10,new,driving,,,20250408-t,20250408-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-10.csv,1744157434.4,1744158254.6,40.46181,40.42067,-86.9009,-86.94196,driving
t-dr-dl-1,new,static,TP34,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-1.csv,1744301609.5,1744303328.5,40.46325,40.45338,-86.91136,-86.9368175,driving
t-ptmp-dl-1,new,static,TP31,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-1.csv,1744303375.6,1744303687.1,40.46082,40.45984,-86.92756,-86.9305089,driving
t-ptmp-dl-2,new,static,TP31,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-2.csv,1744303708.1,1744303907.6,40.46038,40.46029,-86.9279,-86.92799000000002,static
t-ptmp-dl-3,new,static,TP31,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-3.csv,1744303928.3,1744304126.5,40.46038,40.46001,-86.92766,-86.92799000000002,static
t-dr-dl-2,new,driving,,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-2.csv,1744304795.1,1744305285.9,40.4607,40.45277,-86.91107,-86.92486,driving
t-dr-dl-3,new,driving,,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-3.csv,1744306590.3,1744306773.4,40.45322,40.45171,-86.90281,-86.91668670000001,driving
t-dr-dl-5,new,driving,,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-5.csv,1744307178.6,1744307829.1,40.44123,40.43214,-86.898,-86.90462,driving
t-ptmp1-dl-1,new,static,,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-1.csv,1744307866.4,1744308191.1,40.43425,40.4340104,-86.9044406,-86.90468,static
t-ptmp2-dl-1,new,static,TP26,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-1.csv,1744308349.0,1744308630.7,40.4358,40.43413,-86.90456999999998,-86.90581999999998,driving
t-ptmp2-dl-2,new,static,TP26,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-2.csv,1744308662.8,1744308908.8,40.43521,40.43487,-86.90508,-86.90563,static
t-ptmp2-dl-3,new,static,TP26,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-3.csv,1744308931.6,1744309131.9,40.43518,40.43493,-86.9052,-86.90562,static
t-ptmp2-dl-4,new,static,TP26,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-4.csv,1744309154.9,1744309410.7,40.43522,40.43516,-86.90556,-86.90565,static
t-ptmp2-dl-5,new,static,TP26,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-ptmp2-dl-5.csv,1744309435.9,1744309642.4,40.43519000000001,40.43515,-86.90559,-86.90563,static
t-p35-dl-1,new,static,TP28,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-1.csv,1744310440.5,1744310700.5,40.42756,40.4275,-86.90729,-86.90738,static
t-p35-dl-2,new,static,TP28,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-2.csv,1744310722.5,1744310911.4,40.42757,40.42749,-86.9073,-86.90736,static
t-p35-dl-3,new,static,TP28,,20250410-t,20250410-t/gps_cellset_thput_0.1/gct_trace_t-p35-dl-3.csv,1744310933.7,1744311128.8,40.42761,40.42743,-86.90723,-86.90751,static
t-dr-dl-1,new,driving,,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-1.csv,1744383583.3,1744384227.1,40.42112,40.39535,-86.86036,-86.90221,driving
t-dr-dl-2,new,static,TP45,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-2.csv,1744387976.4,1744388248.3,40.39563,40.39516,-86.86041999999998,-86.87268,driving
t-ptmp-dl-2,new,static,TP45,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-2.csv,1744388290.9,1744388765.3,40.39601,40.39509,-86.87084,-86.87271,driving
t-ptmp-dl-3,new,static,TP45,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-3.csv,1744388785.4,1744389000.3,40.39519,40.39506,-86.87201999999998,-86.87219,static
t-ptmp-dl-4,new,static,TP45,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-4.csv,1744389306.6,1744389498.2,40.3952,40.39501,-86.8721,-86.8722396,static
t-ptmp-dl-5,new,static,TP45,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp-dl-5.csv,1744389519.9,1744389793.4,40.39521,40.39516,-86.87213,-86.87218,static
t-dr-dl-3,new,static,TP46,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-3.csv,1744389821.9,1744390511.4,40.39566,40.39175,-86.85105,-86.8726,driving
t-ptmp1-dl-1,new,static,TP46,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-1.csv,1744390708.8,1744390906.8,40.3930383,40.39293,-86.85139000000002,-86.85159,static
t-ptmp1-dl-2,new,static,TP46,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-2.csv,1744391157.4,1744391416.0,40.39301,40.39283,-86.85136,-86.85151,static
t-ptmp1-dl-3,new,static,TP46,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-3.csv,1744391465.5,1744391773.8,40.39297,40.39288,-86.8514,-86.85152,static
t-ptmp1-dl-4,new,static,TP46,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-4.csv,1744391793.3,1744392004.4,40.39296,40.39263,-86.85121,-86.8515,static
t-ptmp1-dl-5,new,static,TP46,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-ptmp1-dl-5.csv,1744392036.3,1744392291.6,40.39298,40.39254,-86.85121,-86.8515,static
t-dr-dl-5,new,static,TP43,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-5.csv,1744392905.4,1744393390.5,40.41012,40.4064,-86.85685,-86.85794,driving
t-np3-dl-2,new,static,TP43,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np3-dl-2.csv,1744393434.8,1744393639.0,40.41004,40.40981,-86.85664,-86.85696999999998,static
t-np3-dl-3,new,static,TP43,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np3-dl-3.csv,1744393662.7,1744393857.0,40.41004,40.40979,-86.85670999999998,-86.85699,static
t-np3-dl-4,new,static,TP43,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np3-dl-4.csv,1744393880.9,1744394069.7,40.41007000000001,40.40995,-86.85685,-86.85704,static
t-np3-dl-5,new,static,TP43,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np3-dl-5.csv,1744394098.5,1744394474.4,40.41005,40.40979,-86.85685,-86.85700000000001,static
t-dr-dl-7,new,driving,,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-7.csv,1744395356.9,1744397099.0,40.4207,40.40762,-86.85387,-86.87004,driving
t-04111511,new,driving,,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-04111511.csv,1744397121.9,1744398703.4,40.42722,40.42066,-86.86029,-86.87884,driving
t-dr-dl-8,new,static,TP36,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-dr-dl-8.csv,1744398718.8,1744399279.9,40.43283,40.42762000000001,-86.876,-86.8775,driving
t-np4-dl-1,new,static,TP36,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np4-dl-1.csv,1744399300.7,1744399533.1,40.43267,40.43239000000001,-86.87611,-86.87614,static
t-np4-dl-2,new,static,TP36,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np4-dl-2.csv,1744399555.2,1744399776.5,40.43241,40.4324,-86.87612,-86.87613,static
t-np4-dl-3,new,static,TP36,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np4-dl-3.csv,1744400195.1,1744400428.0,40.43245,40.43234,-86.876,-86.87623,static
t-np4-dl-5,new,static,TP36,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np4-dl-5.csv,1744400679.0,1744400895.8,40.43256,40.43226,-86.87604,-86.87626999999998,static
t-np5-dl-1,new,static,TP42,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np5-dl-1.csv,1744406847.4,1744407114.3,40.40916,40.40916,-86.87651,-86.87652,static
t-np5-dl-2,new,static,TP42,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np5-dl-2.csv,1744407326.8,1744407568.5,40.40923,40.40915,-86.87649,-86.87661999999997,static
t-np5-dl-3,new,static,TP42,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np5-dl-3.csv,1744407593.8,1744407783.9,40.40918,40.40916,-86.87651,-86.87653,static
t-np5-dl-4,new,static,TP42,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np5-dl-4.csv,1744407804.2,1744408000.2,40.40919,40.40918,-86.87651,-86.87652,static
t-np5-dl-5,new,static,TP42,,20250411-t,20250411-t/gps_cellset_thput_0.1/gct_trace_t-np5-dl-5.csv,1744408023.2,1744408218.4,40.40919,40.40918,-86.87652,-86.87653,static
t-sp2p9-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p9-dl-1.csv,1744487688.6,1744487873.4,40.42156,40.42146,-86.91603,-86.91622,static
t-sp2p9-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p9-dl-2.csv,1744487899.6,1744488091.4,40.4216589,40.42131,-86.91575,-86.91627,static
t-sp2p9-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p9-dl-4.csv,1744488786.4,1744488977.7,40.42154,40.42141,-86.91588,-86.91625,static
t-sp2p9-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p9-dl-5.csv,1744489022.5,1744489221.1,40.42153,40.42137,-86.91609,-86.91629,static
t-sp2p9-dl-6,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p9-dl-6.csv,1744489244.3,1744489444.9,40.42147,40.42141,-86.91609,-86.91626,static
t-sp2p16-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p16-dl-1.csv,1744489735.9,1744489926.7,40.42201,40.42199,-86.91634,-86.91643,static
t-sp2p16-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p16-dl-2.csv,1744490103.7,1744490303.3,40.42202,40.42196,-86.91635,-86.91644000000002,static
t-sp2p16-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p16-dl-3.csv,1744490330.8,1744490525.1,40.42207,40.42193,-86.91628,-86.91646,static
t-sp2p16-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p16-dl-4.csv,1744490550.5,1744490737.7,40.42204,40.42185,-86.91623,-86.91653000000002,static
t-sp2p16-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p16-dl-5.csv,1744490749.8,1744490954.6,40.42203,40.42193,-86.91635,-86.91648670000002,static
t-sp2p16-dl-6,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p16-dl-6.csv,1744490977.7,1744491165.7,40.42201,40.42193,-86.91638,-86.91646999999998,static
t-sp2p8-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p8-dl-1.csv,1744491340.4,1744491600.3,40.42259,40.42233,-86.91625,-86.91646999999998,static
t-sp2p8-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p8-dl-2.csv,1744491914.8,1744492143.5,40.42257,40.42236,-86.91639,-86.91653000000002,static
t-sp2p8-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p8-dl-3.csv,1744492167.4,1744492366.3,40.42253,40.42225,-86.91603,-86.9164,static
t-sp2p8-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p8-dl-4.csv,1744492390.1,1744492580.0,40.42254000000001,40.42244,-86.91620999999998,-86.91642,static
t-sp2p8-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p8-dl-5.csv,1744492604.4,1744492816.2,40.42252,40.42232,-86.91615,-86.91648,static
t-sp2p23-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p23-dl-1.csv,1744492949.2,1744493175.8,40.422575,40.42236,-86.91573000000002,-86.9159989,static
t-sp2p23-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p23-dl-2.csv,1744493220.0,1744493470.4,40.42277,40.42247,-86.91578,-86.91585,static
t-sp2p23-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p23-dl-3.csv,1744493731.0,1744494113.9,40.422689,40.42244,-86.91574,-86.91593890000001,static
t-sp2p23-dl-4,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p23-dl-4.csv,1744494136.3,1744494325.1,40.42263,40.4224233,-86.91573670000002,-86.91587,static
t-sp2p23-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p23-dl-5.csv,1744494351.9,1744494546.2,40.42267,40.4223244,-86.91572,-86.9159144,static
t-sp2p24-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p24-dl-1.csv,1744494647.5,1744494837.0,40.42196,40.42186,-86.91585,-86.91595,static
t-sp2p24-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p24-dl-2.csv,1744494865.1,1744495051.9,40.42207,40.42190220000001,-86.91586,-86.91595,static
t-sp2p24-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p24-dl-3.csv,1744495089.7,1744495280.7,40.42219,40.42195220000001,-86.91585,-86.916,static
t-sp2p24-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p24-dl-4.csv,1744495556.9,1744495797.1,40.42198,40.42197,-86.91587,-86.91588,static
t-sp2p24-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p24-dl-5.csv,1744495822.5,1744496014.3,40.422,40.4219,-86.91587,-86.91611,static
t-sp2p25-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-1.csv,1744496079.8,1744496278.3,40.42163,40.42148,-86.91583,-86.91625,static
t-sp2p25-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-2.csv,1744496305.9,1744496494.1,40.42157,40.42146,-86.91609,-86.91615999999998,static
t-sp2p25-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-3.csv,1744496526.7,1744496760.7,40.42172,40.42118,-86.91593,-86.91633,static
t-sp2p25-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-4.csv,1744496798.6,1744496998.6,40.42146,40.4214,-86.91615,-86.91626,static
t-sp2p25-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p25-dl-5.csv,1744497012.7,1744497215.7,40.42176,40.421345,-86.91596,-86.9163,static
t-sp2p26-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-1.csv,1744497280.9,1744497480.0,40.42119,40.42097,-86.91568000000002,-86.91599000000002,static
t-sp2p26-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-2.csv,1744497504.1,1744497701.4,40.42116,40.42096,-86.91578,-86.91598,static
t-sp2p26-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-3.csv,1744497734.7,1744497924.7,40.42099,40.42099,-86.91592,-86.91592,static
t-sp2p26-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-4.csv,1744497952.8,1744498146.8,40.42113,40.42099,-86.91573000000002,-86.91592,static
t-sp2p26-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p26-dl-5.csv,1744498174.3,1744498364.8,40.42105,40.42101,-86.91582,-86.91583,static
t-sp2p19-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-1.csv,1744498428.4,1744498666.5,40.42109,40.42092,-86.9159,-86.91625,static
t-sp2p19-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-2.csv,1744498689.4,1744498878.1,40.42112,40.4209,-86.91597,-86.91634,static
t-sp2p19-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-3.csv,1744499184.9,1744499376.5,40.42103,40.42101,-86.9162,-86.91622,static
t-sp2p19-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-4.csv,1744499403.9,1744499605.0,40.4211,40.42098,-86.91601999999997,-86.9162,static
t-sp2p19-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p19-dl-5.csv,1744499639.3,1744499874.4,40.42112,40.42089,-86.915812,-86.91626,static
t-sp2p13-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-1.csv,1744500129.8,1744500345.0,40.42065,40.42053,-86.9162,-86.91632,static
t-sp2p13-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-2.csv,1744500368.6,1744500631.8,40.42058,40.42053,-86.91623,-86.91628,static
t-sp2p13-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-3.csv,1744501012.5,1744501321.1,40.42079,40.42054,-86.9160389,-86.91637,static
t-sp2p13-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-4.csv,1744501344.4,1744501556.8,40.4206,40.42057,-86.91624,-86.91629,static
t-sp2p13-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p13-dl-5.csv,1744501579.8,1744501802.7,40.42067,40.42054,-86.9161778,-86.91628,static
t-sp2p27-dl-1,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-1.csv,1744571848.0,1744572033.2,40.42077000000001,40.4205,-86.9158,-86.91611999999998,static
t-sp2p27-dl-2,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-2.csv,1744572062.1,1744572249.6,40.420779,40.4205,-86.91577,-86.91603570000002,static
t-sp2p27-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-3.csv,1744572287.8,1744572483.7,40.42053,40.42052,-86.9158,-86.91581219999998,static
t-sp2p27-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-4.csv,1744572505.7,1744572696.8,40.42054,40.42053,-86.91581,-86.91581,static
t-sp2p27-dl-5,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p27-dl-5.csv,1744572718.9,1744572908.5,40.42055,40.42047,-86.91579,-86.91582,static
t-sp2p22-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-1.csv,1744573029.6,1744573218.4,40.42058,40.42055,-86.91546,-86.91548,static
t-sp2p22-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-2.csv,1744573240.3,1744573433.6,40.42082,40.42055,-86.91545,-86.91561999999998,static
t-sp2p22-dl-3,new,static,,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-3.csv,1744573464.3,1744573657.6,40.42067,40.4204709,-86.9153957,-86.91553,static
t-sp2p22-dl-4,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-4.csv,1744573751.2,1744574007.4,40.42066,40.42052,-86.91545,-86.91554000000002,static
t-sp2p22-dl-5,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p22-dl-5.csv,1744574084.9,1744574280.7,40.4206911,40.42056,-86.91544,-86.9154833,static
t-sp2p20-dl-1,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-1.csv,1744574751.9,1744574952.4,40.42111,40.42099,-86.91538,-86.91548,static
t-sp2p20-dl-2,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-2.csv,1744574972.0,1744575160.9,40.42112,40.42097,-86.91533000000003,-86.9155,static
t-sp2p20-dl-3,new,static,TP17,se1,20250413-t,20250413-t/gps_cellset_thput_0.1/gct_trace_t-sp2p20-dl-3.csv,1744575271.6,1744575543.6,40.42112,40.42096,-86.91528559999998,-86.91549,static
