grid_lat,grid_lon,grid_height,total_sample,thput_mean,thput_std,thput_0,thput_25,thput_50,thput_75,thput_100,rbs_mean,rbs_std,rbs_0,rbs_25,rbs_50,rbs_75,rbs_100,rtt_mean,rtt_std,rtt_0,rtt_10,rtt_25,rtt_50,rtt_75,rtt_90,rtt_100
-86.9160,40.4685,30.0000,4.0000,2.5999,0.8142,1.6390,1.8707,2.6595,3.3887,3.4418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1273.2500,450.7457,699.0000,779.1000,899.2500,1340.0000,1714.0000,1714.0000,1714.0000
-86.9160,40.4685,60.0000,43.0000,27.5092,19.6840,0.1210,7.9090,30.4190,48.0520,57.9954,59.2903,36.7715,3.0000,4.0000,77.0000,90.0000,92.0000,189.7079,136.8555,51.5000,74.4000,109.5000,146.5000,205.5000,368.3000,742.0000
-86.9160,40.4685,120.0000,12.0000,21.7015,16.5703,5.9120,8.6718,13.6675,34.0045,48.5110,84.7500,16.9614,40.0000,89.0000,92.0000,92.0000,92.0000,233.4167,114.8212,80.0000,88.7000,143.7500,232.5000,293.5000,376.6000,458.0000
-86.9160,40.4690,30.0000,4.0000,7.2690,1.7057,5.1220,5.9057,7.2715,8.6348,9.4110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,392.5000,23.2218,360.0000,366.3000,375.7500,397.5000,414.2500,414.7000,415.0000
-86.9160,40.4690,60.0000,11.0000,25.9960,24.3823,1.2620,5.7295,14.6606,52.1200,63.2200,72.6000,34.8517,3.0000,87.0000,89.0000,92.0000,92.0000,220.8000,150.6329,43.7000,60.7000,85.7000,200.0000,314.5000,461.0000,469.0000
-86.9160,40.4690,90.0000,5.0000,0.5797,0.2647,0.1474,0.4629,0.5851,0.8183,0.8846,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.4800,31.3184,61.4000,86.8400,125.0000,138.0000,144.0000,144.0000,144.0000
-86.9160,40.4690,120.0000,1.0000,7.6240,0.0000,7.6240,7.6240,7.6240,7.6240,7.6240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-86.9155,40.4240,0.0000,6.0000,13.6787,4.1760,5.4578,12.2984,15.5787,16.6322,17.2684,64.6667,21.6538,31.0000,53.0000,61.0000,84.7500,92.0000,315.0000,108.9664,211.0000,219.5000,231.7500,272.0000,364.7500,453.5000,521.0000
-86.9155,40.4270,0.0000,21.0000,39.3079,21.6347,2.6377,10.6660,51.8062,56.4560,62.4418,58.6667,39.7688,3.0000,4.0000,87.0000,92.0000,92.0000,259.9762,315.5755,51.4000,55.6000,79.6000,98.9000,131.0000,855.0000,977.0000
-86.9155,40.4275,0.0000,49.0000,53.4919,13.8661,12.6520,45.8630,58.1851,63.5020,69.9320,85.4894,18.9140,3.0000,90.5000,92.0000,92.0000,92.0000,153.5896,240.2066,45.8000,65.8000,92.8750,111.5000,127.7500,148.3000,1618.0000
-86.9155,40.4310,0.0000,9.0000,17.6592,7.0483,8.1547,13.2036,15.3100,18.2311,32.0670,86.0000,9.1652,69.0000,89.0000,90.0000,92.0000,92.0000,289.7778,165.0022,161.0000,165.8000,209.0000,243.0000,293.0000,382.0000,738.0000
-86.9155,40.4360,0.0000,1.0000,58.8640,0.0000,58.8640,58.8640,58.8640,58.8640,58.8640,86.0000,0.0000,86.0000,86.0000,86.0000,86.0000,86.0000,140.0000,0.0000,140.0000,140.0000,140.0000,140.0000,140.0000,140.0000,140.0000
-86.9155,40.4365,0.0000,9.0000,50.9273,12.9673,18.0844,49.4276,56.6000,58.8046,61.1620,77.7778,26.7032,3.0000,85.0000,89.0000,89.0000,92.0000,105.4111,12.9098,84.5000,92.9000,98.2000,106.0000,109.0000,117.2000,134.0000
-86.9155,40.4370,0.0000,14.0000,48.4480,12.7493,21.4377,43.2293,50.5947,60.8202,61.6950,76.4286,30.4108,3.0000,85.2500,89.0000,92.0000,92.0000,93.3643,21.5966,46.4000,62.4100,78.4000,100.4000,106.7500,116.1000,121.0000
-86.9155,40.4530,0.0000,15.0000,37.6328,17.9574,0.7860,27.4280,39.3010,53.5154,59.5060,58.2000,34.9365,3.0000,27.5000,78.0000,85.0000,92.0000,126.6600,53.7644,43.3000,58.0400,99.4000,132.0000,146.5000,160.8000,275.0000
-86.9155,40.4535,0.0000,16.0000,32.7346,17.5711,8.8260,15.3715,33.0560,43.2620,65.4810,55.5625,37.3463,3.0000,3.0000,78.0000,85.2500,92.0000,185.8375,104.4295,48.5000,84.3000,113.5750,150.5000,229.2500,336.0000,408.0000
-86.9155,40.4540,0.0000,13.0000,29.2587,17.5481,0.9851,18.1800,23.2120,46.2800,60.1840,71.0769,24.2280,12.0000,67.0000,80.0000,89.0000,92.0000,170.4462,75.9953,43.3000,85.9400,95.4000,164.0000,217.0000,251.0000,320.0000
-86.9155,40.4545,0.0000,9.0000,49.9098,8.9003,30.4320,46.0670,51.8840,56.5280,60.3600,82.2222,6.0696,73.0000,78.0000,81.0000,86.0000,92.0000,155.8889,48.1720,100.0000,107.2000,133.0000,146.0000,176.0000,197.0000,273.0000
-86.9155,40.4550,0.0000,10.0000,10.1161,9.2453,1.0260,5.3500,6.2720,11.0600,33.2810,23.4444,32.2942,3.0000,3.0000,6.0000,12.0000,86.0000,349.8000,191.1454,107.0000,124.1000,209.0000,317.5000,476.0000,628.8000,645.0000
-86.9155,40.4555,0.0000,10.0000,11.5270,5.3652,6.3520,9.0419,9.8620,10.4541,24.5760,18.2000,26.0722,3.0000,3.0000,6.0000,14.0000,89.0000,441.4000,142.3083,221.0000,221.0000,335.5000,494.0000,536.7500,555.5000,668.0000
-86.9155,40.4560,0.0000,8.0000,26.0399,9.6363,15.5240,16.1842,25.8940,34.6900,39.0960,20.5000,28.3328,3.0000,3.0000,3.0000,28.5000,89.0000,222.8125,123.8830,79.9000,93.6900,109.6500,187.0000,351.7500,372.6000,409.0000
-86.9155,40.4565,0.0000,9.0000,19.7688,10.7580,0.6370,12.9070,14.6149,28.8400,35.5440,36.6667,38.1022,3.0000,3.0000,3.0000,78.0000,92.0000,208.6111,64.2987,85.5000,156.3000,176.0000,200.0000,251.0000,291.6000,314.0000
-86.9155,40.4570,0.0000,9.0000,16.2290,7.8739,8.2160,11.6350,13.2120,16.3190,34.9920,11.0000,22.6274,3.0000,3.0000,3.0000,3.0000,75.0000,263.2000,97.6727,97.8000,108.3600,206.0000,304.0000,327.0000,348.8000,400.0000
-86.9155,40.4575,0.0000,9.0000,12.1670,3.8574,7.6720,9.1600,10.6800,13.4510,19.5450,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,382.2222,122.5731,256.0000,258.4000,280.0000,352.0000,481.0000,532.2000,625.0000
-86.9155,40.4580,0.0000,8.0000,12.4886,5.4615,1.5200,10.0140,13.1480,16.9655,19.2950,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,258.9750,84.0018,67.8000,177.8400,235.5000,277.0000,320.7500,335.0000,335.0000
-86.9155,40.4585,0.0000,10.0000,13.0809,2.1547,10.0057,11.3628,13.0925,14.3540,16.5110,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,263.8000,135.5093,110.0000,110.0000,150.0000,251.0000,345.0000,475.6000,499.0000
-86.9155,40.4590,0.0000,8.0000,14.0095,1.8711,11.8510,12.6360,13.4310,14.7400,17.6990,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,337.6250,79.0869,272.0000,274.1000,284.7500,320.0000,335.7500,419.0000,531.0000
-86.9155,40.4595,0.0000,9.0000,11.7921,4.8900,0.1463,10.8160,13.3560,14.3520,17.5950,3.0000,0.0000,3.0000,3.0000,3.0000,3.0000,3.0000,261.7778,77.6227,167.0000,184.6000,206.0000,228.0000,301.0000,373.6000,412.0000
-86.9155,40.4600,0.0000,567.0000,15.1721,5.2118,0.1210,11.7775,15.4800,19.1085,30.5760,8.2085,17.5440,3.0000,3.0000,3.0000,4.0000,90.0000,267.5129,108.5127,53.5000,170.6000,204.0000,250.0000,310.0000,401.0000,805.0000
-86.9155,40.4600,30.0000,29.0000,34.5143,18.1076,0.3340,15.9420,42.5780,51.0030,55.2170,67.8421,28.7297,1.0000,73.5000,81.0000,84.0000,85.0000,168.6926,89.5213,49.9000,98.8000,106.0000,123.0000,234.0000,285.2000,378.0000
-86.9155,40.4600,60.0000,11.0000,19.1281,11.0277,10.0840,11.8465,13.6420,24.4605,42.0890,68.2857,29.2268,3.0000,61.5000,85.0000,87.5000,92.0000,231.0909,96.9784,51.0000,142.0000,165.0000,230.0000,273.0000,367.0000,408.0000
-86.9155,40.4600,90.0000,1.0000,4.1086,0.0000,4.1086,4.1086,4.1086,4.1086,4.1086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
-86.9155,40.4600,120.0000,4.0000,30.1607,6.5772,20.1417,27.6847,30.9850,33.4610,38.5310,67.7500,37.5258,3.0000,63.7500,88.0000,92.0000,92.0000,149.8250,35.0256,97.3000,111.6100,133.0750,154.0000,170.7500,184.7000,194.0000
-86.9155,40.4605,0.0000,564.0000,14.5424,5.9810,0.1040,10.5200,15.0040,19.0440,29.8480,16.7127,28.9684,3.0000,3.0000,3.0000,6.0000,144.0000,283.2289,139.9042,42.6000,163.3000,205.7500,255.0000,326.0000,436.4000,1397.0000
-86.9155,40.4605,30.0000,64.0000,42.3691,15.6243,0.1040,35.0140,41.1440,50.4000,74.5920,142.2031,89.4606,0.0000,78.7500,183.0000,224.0000,253.0000,224.3953,134.3732,42.9000,80.2000,107.0000,178.5000,343.5000,425.2000,506.0000
-86.9155,40.4605,60.0000,45.0000,30.3789,18.8236,0.1280,16.4080,31.4720,40.2320,71.4240,142.5000,95.4674,1.0000,69.5000,157.0000,251.0000,253.0000,262.3405,226.7466,42.7000,100.6500,164.5000,218.0000,289.5000,391.4000,1190.0000
-86.9155,40.4605,90.0000,61.0000,40.3263,12.3289,4.3600,34.2320,41.6880,49.1920,65.6960,198.1034,77.9562,0.0000,189.0000,238.0000,250.0000,253.0000,173.6705,77.3866,43.1000,47.0000,149.0000,177.0000,209.0000,258.0000,444.0000
-86.9155,40.4605,120.0000,20.0000,44.2152,18.1789,1.9360,33.2776,50.2543,59.7740,62.6960,113.1579,56.6190,3.0000,92.0000,92.0000,92.0000,237.0000,134.6400,59.2222,45.1000,68.7700,106.3750,125.5000,157.0000,208.3000,280.0000
-86.9155,40.4610,0.0000,224.0000,11.4599,5.3644,0.8000,7.9820,10.8730,15.5960,24.4400,19.2315,30.4324,3.0000,3.0000,3.0000,8.5000,90.0000,359.5871,188.0097,54.9000,196.3000,236.7500,317.0000,434.5000,553.9000,1308.0000
-86.9155,40.4610,30.0000,83.0000,38.1240,15.1152,1.4000,29.2320,38.4640,43.3600,70.8320,157.6296,83.9227,3.0000,89.0000,209.0000,228.0000,250.0000,192.8157,99.3412,44.7000,79.3000,123.0000,179.0000,247.5000,299.0000,599.0000
-86.9155,40.4610,60.0000,92.0000,33.1016,17.9589,0.1920,18.6020,33.9960,38.7780,71.5680,157.1644,93.3843,0.0000,65.0000,210.0000,243.0000,251.0000,235.2022,153.0899,42.0000,77.8200,167.0000,219.0000,278.0000,348.2000,1129.0000
-86.9155,40.4610,90.0000,118.0000,36.4539,18.8121,0.3970,20.0352,41.4240,52.8960,65.5770,184.0909,80.3533,3.0000,179.5000,227.0000,233.0000,253.0000,192.0574,106.3443,43.0000,79.8200,127.0000,169.0000,240.0000,306.2000,633.0000
-86.9155,40.4610,120.0000,116.0000,37.4007,18.1340,1.6320,19.9080,41.2920,54.6600,65.9280,127.2522,97.6727,3.0000,3.5000,92.0000,240.0000,251.0000,162.5552,65.9815,44.1000,73.0500,119.0000,159.0000,200.0000,246.5000,332.0000
-86.9155,40.4615,0.0000,207.0000,8.9312,4.6186,0.1530,5.8150,8.1360,12.1080,24.8420,16.5912,27.8206,0.0000,3.0000,3.0000,8.0000,90.0000,418.7280,202.2251,45.4000,198.4000,272.0000,387.0000,540.5000,664.0000,1113.0000
-86.9155,40.4615,30.0000,82.0000,33.5374,11.6963,0.3200,23.1500,38.2680,43.4520,50.3280,169.9375,103.1287,0.0000,24.7500,230.0000,247.0000,256.0000,188.7463,63.1949,39.7000,89.2400,160.0000,193.5000,227.0000,271.0000,342.0000
-86.9155,40.4615,60.0000,160.0000,42.3412,19.2719,0.1200,33.3420,41.8120,55.5880,83.9520,131.9609,77.4171,3.0000,89.0000,92.0000,224.2500,251.0000,162.8108,151.4532,42.2000,61.9200,101.0000,132.0000,178.0000,266.8000,1337.0000
-86.9155,40.4615,90.0000,132.0000,34.5192,18.4966,0.1040,22.5240,35.9400,51.4180,69.2650,167.5289,83.4772,0.0000,92.0000,200.0000,230.0000,253.0000,309.2409,904.1315,40.6000,90.8200,129.0000,180.0000,268.5000,395.4000,10066.0000
-86.9155,40.4615,120.0000,110.0000,32.8535,17.8089,3.0720,16.0560,26.9240,49.7260,63.3120,99.3182,93.1007,3.0000,3.0000,92.0000,185.7500,251.0000,187.9591,80.0459,43.9000,96.5500,132.5000,181.0000,240.5000,295.3000,445.0000
-86.9155,40.4620,0.0000,226.0000,7.1298,3.7281,0.1010,5.0500,6.2720,8.8940,23.4540,11.5693,20.5816,3.0000,3.0000,3.0000,6.0000,90.0000,498.0533,185.0350,55.0000,281.8000,340.0000,501.0000,623.0000,709.6000,1516.0000
-86.9155,40.4620,30.0000,111.0000,31.9361,12.7351,2.4000,21.7240,33.6560,42.9320,57.4160,143.6019,110.6037,0.0000,3.0000,218.5000,244.2500,253.0000,181.8180,54.3247,42.2000,111.0000,162.5000,191.0000,220.5000,234.0000,327.0000
-86.9155,40.4620,60.0000,211.0000,37.8837,22.3566,0.2060,17.9680,36.2080,60.5640,88.4720,130.4104,94.5013,0.0000,69.0000,92.0000,249.0000,251.0000,169.6040,79.2916,42.2000,84.6000,115.0000,155.0000,206.5000,281.8000,597.0000
-86.9155,40.4620,90.0000,146.0000,28.2437,17.7975,0.1070,16.4220,25.5720,41.6320,72.5200,108.0672,98.3666,1.0000,3.0000,92.0000,199.5000,256.0000,770.6738,3171.9255,28.6000,74.7800,123.0000,175.0000,291.0000,442.6000,23425.0000
-86.9155,40.4620,120.0000,111.0000,30.6549,18.9720,1.0160,15.6280,24.3520,47.9520,66.7520,103.7130,95.7590,3.0000,3.0000,92.0000,200.5000,253.0000,212.7324,114.0352,43.2000,98.6000,139.0000,196.0000,262.5000,303.0000,788.0000
-86.9155,40.4625,0.0000,494.0000,11.3644,8.1367,0.2960,5.4490,8.4715,14.7100,47.2960,28.4169,38.3648,1.0000,3.0000,4.0000,66.0000,256.0000,394.3939,216.5079,47.9000,165.0000,228.0000,348.0000,529.0000,682.8000,1705.0000
-86.9155,40.4625,30.0000,113.0000,31.5029,11.8774,0.7600,21.7360,31.3440,40.0960,62.0480,135.0000,112.7774,0.0000,3.0000,216.5000,245.0000,253.0000,195.4327,62.7017,49.7000,118.4000,154.0000,198.0000,226.0000,270.4000,454.0000
-86.9155,40.4625,60.0000,160.0000,45.7034,21.4073,0.1040,31.3400,53.7880,63.2010,78.3120,163.6115,95.7704,0.0000,91.0000,230.0000,251.0000,251.0000,172.0377,68.3543,43.2000,64.2200,127.2500,176.0000,217.0000,257.2000,351.0000
-86.9155,40.4625,90.0000,180.0000,38.6525,19.1338,0.1160,24.3300,43.5760,48.5780,80.9200,162.8242,94.0022,3.0000,81.0000,221.0000,230.0000,253.0000,570.2889,2672.4252,40.2000,70.5800,137.0000,194.5000,233.5000,274.2000,25452.0000
-86.9155,40.4625,120.0000,104.0000,24.0504,16.6087,0.3200,14.2440,16.1520,33.7460,66.0240,71.0784,90.2308,3.0000,3.0000,3.0000,129.0000,251.0000,228.7654,84.4908,43.5000,128.6000,176.7500,224.5000,284.5000,327.7000,473.0000
-86.9155,40.4630,0.0000,200.0000,6.2934,3.2268,0.3700,3.8798,5.5175,8.2640,16.3680,4.3054,2.5377,3.0000,3.0000,3.0000,4.0000,12.0000,510.1525,204.5751,56.9000,278.6000,359.0000,487.0000,635.0000,746.1000,1288.0000
-86.9155,40.4630,30.0000,118.0000,31.6649,14.9693,2.6560,19.6700,25.0880,45.0000,65.9520,104.0522,107.3302,3.0000,3.0000,68.0000,230.0000,253.0000,191.3983,63.9837,44.0000,113.0000,155.2500,192.0000,232.7500,261.9000,383.0000
-86.9155,40.4630,60.0000,154.0000,39.8098,20.1747,3.6640,14.9020,43.1600,58.9560,67.5520,176.3778,93.9763,0.0000,92.0000,230.0000,251.0000,251.0000,173.6617,77.7970,40.3000,55.9100,111.2500,178.0000,224.0000,280.1000,374.0000
-86.9155,40.4630,90.0000,89.0000,31.8547,14.2347,0.1314,24.8160,33.6140,43.4160,62.2080,125.6329,97.7259,0.0000,3.0000,171.0000,213.0000,256.0000,435.2059,1624.0965,42.9000,106.4000,151.0000,186.0000,223.0000,265.4000,11874.0000
-86.9155,40.4630,120.0000,117.0000,22.2171,16.3325,0.6880,12.8480,15.6640,19.3840,70.4000,49.2321,81.7309,0.0000,3.0000,3.0000,89.0000,251.0000,251.8803,94.1139,47.2000,146.6000,194.0000,244.0000,300.0000,373.0000,514.0000
-86.9155,40.4635,0.0000,175.0000,6.3833,2.9804,0.6430,4.0780,6.0970,8.3850,14.3470,4.8188,2.6598,3.0000,3.0000,4.0000,6.0000,12.0000,511.9132,204.5561,52.6000,285.6000,370.2500,497.5000,642.7500,729.4000,1519.0000
-86.9155,40.4635,30.0000,202.0000,29.2750,16.4251,0.1600,17.5520,24.6880,44.9100,62.5680,114.3613,106.7317,0.0000,3.0000,92.0000,229.5000,253.0000,189.0094,102.3654,42.0000,96.2200,136.0000,177.5000,222.5000,279.0000,781.0000
-86.9155,40.4635,60.0000,195.0000,42.0316,20.3258,0.1090,24.9800,47.3520,58.7400,74.4229,192.5849,88.1216,0.0000,189.0000,230.0000,251.0000,251.0000,222.0068,182.1742,41.6000,61.0200,152.7500,193.0000,245.0000,321.0000,1344.0000
-86.9155,40.4635,90.0000,92.0000,22.0643,12.2992,0.1040,16.5266,24.2680,25.7360,54.4560,80.0877,96.5197,0.0000,3.0000,3.0000,194.0000,256.0000,803.1151,2254.1551,45.0000,142.5000,163.0000,183.5000,224.0000,302.0000,9586.0000
-86.9155,40.4635,120.0000,134.0000,21.3389,16.0042,0.3840,12.4580,14.5960,27.4140,69.0720,69.3307,97.3049,0.0000,3.0000,3.0000,160.0000,251.0000,281.7597,125.1547,45.0000,141.3000,197.2500,267.0000,333.5000,449.9000,688.0000
-86.9155,40.4640,0.0000,176.0000,7.3304,3.3282,2.0560,4.5335,6.9100,9.9955,21.5120,5.5411,7.4154,3.0000,3.0000,4.0000,4.0000,81.0000,474.8864,183.3074,48.6000,251.0000,351.5000,477.0000,624.2500,718.0000,878.0000
-86.9155,40.4640,30.0000,109.0000,37.7480,14.9660,1.6400,21.2960,43.9120,50.4480,62.1680,164.5463,102.9341,0.0000,3.0000,220.5000,247.0000,253.0000,177.4505,61.7139,40.7000,116.6000,137.0000,181.0000,209.0000,251.0000,441.0000
-86.9155,40.4640,60.0000,316.0000,43.4501,19.6972,0.1040,29.0840,51.5040,58.2960,79.4300,205.4502,78.8534,0.0000,218.0000,249.0000,251.0000,251.0000,184.1068,91.9276,41.7000,75.1000,145.2500,176.0000,218.0000,274.4000,1055.0000
-86.9155,40.4640,90.0000,110.0000,28.2579,13.9255,0.1120,19.7093,26.4360,36.7980,54.8480,123.4634,104.1515,0.0000,3.0000,172.0000,229.0000,240.0000,358.4349,1291.7724,47.1000,105.5000,150.5000,181.5000,214.0000,253.0000,10116.0000
-86.9155,40.4640,120.0000,146.0000,21.7405,15.4459,0.6880,12.1720,18.4400,23.6580,72.1120,62.7426,92.9684,0.0000,3.0000,3.0000,118.2500,256.0000,245.9793,101.7692,42.7000,95.9000,185.0000,233.0000,326.0000,383.6000,504.0000
-86.9155,40.4645,0.0000,171.0000,6.2087,2.8948,0.8070,3.9400,5.5200,8.5690,13.6170,7.6641,16.8049,3.0000,4.0000,4.0000,7.0000,172.0000,525.4706,199.4164,59.5000,279.6000,384.5000,518.5000,654.7500,778.8000,1208.0000
-86.9155,40.4645,30.0000,118.0000,37.0797,15.6310,0.3120,21.5040,41.1200,49.5860,59.7680,161.6581,101.0583,3.0000,3.0000,216.0000,245.0000,253.0000,177.9517,62.8675,40.1000,106.7000,138.2500,183.5000,226.5000,249.2000,331.0000
-86.9155,40.4645,60.0000,205.0000,41.0192,20.7933,0.1450,22.4160,49.9200,57.9040,68.5840,197.6588,85.1286,0.0000,193.5000,230.0000,251.0000,251.0000,184.6015,94.1843,41.3000,53.8500,134.5000,173.5000,223.2500,291.0000,562.0000
-86.9155,40.4645,90.0000,122.0000,29.6233,18.4360,0.1013,16.6968,26.7720,43.5280,66.7200,151.0879,99.5221,1.0000,32.0000,197.0000,239.5000,256.0000,419.9304,1363.5208,43.3000,74.1800,135.0000,171.0000,194.0000,256.6000,9216.0000
-86.9155,40.4645,120.0000,172.0000,25.0704,16.9758,0.3600,10.9340,21.7080,27.4300,70.0240,80.6242,96.3447,0.0000,3.0000,3.0000,194.0000,253.0000,255.4110,105.0595,41.0000,141.2000,179.7500,244.5000,326.7500,384.9000,552.0000
-86.9155,40.4650,0.0000,470.0000,8.2727,3.6680,0.3920,5.4873,8.3880,11.4318,15.4600,7.7018,5.9219,3.0000,4.0000,6.0000,11.2500,60.0000,459.6070,225.8826,60.2000,255.2000,307.0000,399.0000,546.0000,768.6000,1481.0000
-86.9155,40.4650,30.0000,59.0000,27.9976,16.5164,0.1200,16.3480,19.5360,43.5840,58.0240,112.9245,113.4914,3.0000,3.0000,64.0000,238.0000,253.0000,202.1321,73.2762,43.6000,96.9000,166.7500,216.0000,242.0000,261.0000,464.0000
-86.9155,40.4650,60.0000,192.0000,42.8227,19.6890,0.5360,26.4720,49.4600,57.8960,73.7920,191.2500,84.5208,0.0000,113.0000,245.0000,251.0000,253.0000,197.9370,109.6056,39.8000,93.6000,148.0000,182.5000,220.5000,290.6000,782.0000
-86.9155,40.4650,90.0000,77.0000,17.8774,13.1583,0.1020,4.3909,19.4450,26.2800,51.1280,111.7500,102.5615,0.0000,12.7500,54.0000,235.2500,256.0000,1131.9941,2488.3977,45.4000,138.5000,162.7500,185.5000,305.0000,6538.0000,8430.0000
-86.9155,40.4650,120.0000,204.0000,24.9096,12.9280,1.8880,12.5720,23.5720,37.2380,55.9840,61.0406,74.1458,3.0000,3.0000,3.0000,103.0000,256.0000,220.4672,97.4870,42.0000,124.6000,160.0000,200.5000,266.5000,366.4000,549.0000
-86.9155,40.4655,0.0000,228.0000,6.3399,2.6407,0.1310,4.6540,6.1360,7.8877,17.2220,5.6667,2.3792,3.0000,4.0000,4.0000,8.0000,12.0000,514.8465,244.2212,55.0000,205.2000,342.0000,497.0000,656.2500,814.4000,1568.0000
-86.9155,40.4655,30.0000,46.0000,41.9744,12.9149,15.1040,32.7000,44.3200,52.7740,57.8000,183.0652,86.2467,3.0000,181.0000,221.5000,241.0000,253.0000,200.6870,68.3422,44.2000,106.0000,167.5000,214.5000,244.0000,272.5000,321.0000
-86.9155,40.4655,60.0000,186.0000,39.9846,20.6776,1.6720,19.8880,42.8960,57.3820,77.2720,191.1429,90.8771,0.0000,165.5000,248.0000,251.0000,253.0000,203.2159,96.5393,40.1000,93.9000,147.0000,187.5000,232.5000,339.5000,481.0000
-86.9155,40.4655,90.0000,40.0000,17.8704,10.3509,0.1020,10.0826,23.6840,26.4140,28.0000,47.4783,79.9341,1.0000,3.0000,3.0000,32.0000,240.0000,1323.4029,2797.4472,83.1000,140.2000,157.0000,185.0000,232.0000,7909.6000,8439.0000
-86.9155,40.4655,120.0000,146.0000,23.1031,11.5021,1.7040,11.7620,23.3400,26.1860,58.7680,67.3669,90.1270,3.0000,3.0000,3.0000,124.0000,256.0000,235.6421,93.2784,50.7000,145.4000,176.0000,210.0000,286.0000,363.6000,610.0000
-86.9155,40.4660,0.0000,170.0000,5.2023,2.3170,0.3480,3.2412,5.2320,6.7023,12.1200,4.8571,1.9166,3.0000,4.0000,4.0000,4.0000,12.0000,581.1706,336.6194,54.5000,227.7000,351.5000,486.5000,756.2500,1101.6000,1524.0000
-86.9155,40.4660,30.0000,136.0000,26.1269,15.2712,0.7040,14.4540,21.5040,42.0940,59.1360,120.0462,113.0770,3.0000,3.0000,122.0000,240.0000,256.0000,216.6537,105.9041,41.9000,113.0000,154.2500,203.5000,256.2500,337.0000,779.0000
-86.9155,40.4660,60.0000,155.0000,35.4838,22.7764,0.3120,12.5280,36.6080,53.0320,76.7440,155.7797,100.9589,3.0000,64.5000,210.5000,251.0000,253.0000,207.6583,143.9537,41.9000,69.4000,146.0000,179.0000,224.5000,370.0000,1026.0000
-86.9155,40.4660,90.0000,43.0000,20.0779,13.1562,0.1218,11.8617,22.6880,26.8480,58.5920,35.2414,69.5238,3.0000,3.0000,3.0000,3.0000,240.0000,1033.3634,2430.1475,57.9000,146.0000,168.0000,199.0000,221.0000,850.0000,9082.0000
-86.9155,40.4660,120.0000,84.0000,24.7134,9.4768,1.6480,23.3400,24.9920,28.9680,51.7440,135.0120,99.6869,3.0000,3.0000,159.0000,228.0000,256.0000,247.9417,102.6651,49.1000,149.1000,186.5000,232.0000,297.0000,361.3000,645.0000
-86.9155,40.4665,0.0000,151.0000,4.6147,2.2654,0.4240,3.2130,4.2040,5.6160,13.1909,5.5763,2.7135,3.0000,4.0000,4.0000,8.0000,12.0000,717.2848,328.4300,152.0000,350.0000,487.5000,628.0000,921.5000,1252.0000,1590.0000
-86.9155,40.4665,30.0000,119.0000,26.2241,14.5397,0.1040,15.9960,21.7440,41.4880,58.5760,110.9658,114.6257,0.0000,3.0000,32.0000,240.0000,253.0000,212.6160,97.8086,42.8000,107.4000,166.0000,199.0000,241.0000,294.0000,693.0000
-86.9155,40.4665,60.0000,163.0000,35.3678,25.4078,1.5440,12.4640,21.5760,62.7760,78.9120,152.8067,112.1057,3.0000,3.0000,234.0000,251.0000,253.0000,216.8763,125.9233,41.4000,82.8000,149.7500,184.0000,254.0000,388.1000,832.0000
-86.9155,40.4665,90.0000,69.0000,30.2103,17.9841,1.1920,16.2880,21.7360,42.6090,64.0800,79.9107,73.8048,3.0000,3.0000,92.0000,93.0000,248.0000,179.6500,103.4564,43.4000,85.0400,123.0000,163.5000,222.5000,265.7000,732.0000
-86.9155,40.4665,120.0000,100.0000,27.1898,15.3250,2.0960,14.1000,25.1400,34.3780,66.5280,118.3404,106.7872,0.0000,3.0000,101.0000,232.0000,256.0000,235.7510,102.4476,44.6000,140.8000,177.7500,217.5000,270.7500,406.5000,535.0000
-86.9155,40.4670,0.0000,163.0000,5.5101,2.6056,0.3270,3.5384,5.1280,7.5240,12.6400,6.5570,7.5419,3.0000,4.0000,4.0000,8.0000,69.0000,622.3988,314.1440,51.8000,283.0000,405.0000,573.0000,796.0000,1039.0000,1586.0000
-86.9155,40.4670,30.0000,146.0000,28.7824,16.3209,0.4640,14.1960,25.0120,45.0360,53.4880,128.6897,118.5939,3.0000,3.0000,186.0000,250.0000,253.0000,230.1260,114.7568,41.6000,124.0000,176.2500,220.5000,265.0000,329.5000,804.0000
-86.9155,40.4670,60.0000,148.0000,31.7156,23.4005,0.8080,12.1960,20.8960,55.1440,76.8880,113.4661,108.1026,3.0000,3.0000,84.5000,251.0000,253.0000,229.2077,137.4476,40.8000,102.6000,150.5000,205.0000,256.0000,377.4000,773.0000
