grid_lat,grid_lon,grid_height,pcell_cid,pcell_freq,nrcell_cid,nrcell_freq,scell1_cid,scell1_freq,scell2_cid,scell2_freq,scell3_cid,scell3_freq,nrscell1_cid,nrscell1_freq,nrscell2_cid,nrscell2_freq,nrscell3_cid,nrscell3_freq,cell_set_type,total_avail_sample,avail_sample,avail_sample_ratio,total_thput_sample,thput_sample,thput_sample_ratio,thput_avg_dl,thput_std_dl,thput_0_dl,thput_10_dl,thput_25_dl,thput_50_dl,thput_75_dl,thput_90_dl,thput_100_dl,thput_avg_ul,thput_std_ul,thput_0_ul,thput_10_ul,thput_25_ul,thput_50_ul,thput_75_ul,thput_90_ul,thput_100_ul
-86.919,40.4605,30,248,1001,523,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,1,0.010101010101010102,54,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,30,248,1001,708,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,99,3,0.030303030303030304,54,3,0.05555555555555555,0.024666666666666667,0.01236482466066094,0.014,0.0148,0.016,0.018,0.03,0.037200000000000004,0.042,1.5466666666666669,0.31951456235288495,1.2,1.2538,1.3345,1.469,1.7200000000000002,1.8706,1.971,
-86.919,40.4605,45,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,38,0.38,56,36,0.6428571428571429,0.16141666666666665,0.24904195198642004,0.029,0.036500000000000005,0.044,0.05871428571428572,0.09271428571428572,0.5135,1.031,7.691107142857143,13.347674333141327,1.071,1.425,1.81025,2.55,4.277214285714286,25.183999999999997,68.913,
-86.919,40.4605,45,248,1001,53,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,2,0.02,56,2,0.03571428571428571,0.08628571428571429,0.006285714285714283,0.08,0.08125714285714286,0.08314285714285714,0.08628571428571429,0.08942857142857143,0.09131428571428571,0.09257142857142857,4.280214285714285,0.40321428571428575,3.877,3.957642857142857,4.078607142857143,4.280214285714285,4.481821428571428,4.602785714285714,4.683428571428571,
-86.919,40.4605,45,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,4,0.04,56,1,0.017857142857142856,0.026,0.0,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.419,0.0,0.419,0.419,0.419,0.419,0.419,0.419,0.419,
-86.919,40.4605,45,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,100,1,0.01,56,1,0.017857142857142856,0.016,0.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.288,0.0,0.288,0.288,0.288,0.288,0.288,0.288,0.288,
-86.919,40.4605,45,248,1001,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,6,0.06,56,2,0.03571428571428571,0.01714285714285714,0.002285714285714285,0.014857142857142857,0.015314285714285714,0.016,0.01714285714285714,0.018285714285714284,0.01897142857142857,0.019428571428571427,0.4085714285714286,0.05314285714285716,0.3554285714285714,0.36605714285714286,0.382,0.4085714285714286,0.43514285714285716,0.4510857142857143,0.46171428571428574,
-86.919,40.4605,45,248,1001,708,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,6,0.06,56,6,0.10714285714285714,0.20535714285714288,0.4009241853280398,0.015,0.0185,0.0225,0.029,0.03507142857142857,0.5685714285714286,1.1017142857142859,4.740357142857143,7.052038065399984,1.21,1.293,1.41525,1.641,1.995,11.28707142857143,20.497142857142858,
-86.919,40.4605,45,248,1001,359,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,2,0.02,56,2,0.03571428571428571,0.2735,0.003500000000000003,0.27,0.2707,0.27175000000000005,0.2735,0.27525,0.27630000000000005,0.277,15.633,0.33499999999999996,15.298,15.365,15.4655,15.633,15.8005,15.901,15.968,
-86.919,40.4605,45,248,1001,596,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,7,0.07,56,1,0.017857142857142856,0.016,0.0,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.36,0.0,0.36,0.36,0.36,0.36,0.36,0.36,0.36,
-86.919,40.4605,45,248,1001,0,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,8,0.08,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,6,0.06,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,3,0.03,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,721,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,743,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,1,0.017857142857142856,0.06222222222222222,0.0,0.06222222222222222,0.06222222222222222,0.06222222222222222,0.06222222222222222,0.06222222222222222,0.06222222222222222,0.06222222222222222,2.6835555555555555,0.0,2.6835555555555555,2.6835555555555555,2.6835555555555555,2.6835555555555555,2.6835555555555555,2.6835555555555555,2.6835555555555555,
-86.919,40.4605,45,248,1001,371,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,1,0.017857142857142856,0.06266666666666666,0.0,0.06266666666666666,0.06266666666666666,0.06266666666666666,0.06266666666666666,0.06266666666666666,0.06266666666666666,0.06266666666666666,2.8533333333333335,0.0,2.8533333333333335,2.8533333333333335,2.8533333333333335,2.8533333333333335,2.8533333333333335,2.8533333333333335,2.8533333333333335,
-86.919,40.4605,45,248,1001,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,2,0.02,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,452,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,3,0.03,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,507,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,359,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,1,0.01,56,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,45,248,1001,711,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,100,4,0.04,56,3,0.05357142857142857,0.811952380952381,0.07987850752060172,0.7,0.7309714285714285,0.7774285714285714,0.8548571428571429,0.8679285714285714,0.8757714285714285,0.881,42.93328571428572,6.89740491374964,37.6,37.78537142857143,38.063428571428574,38.526857142857146,45.59992857142858,49.84377142857143,52.673,
-86.919,40.4605,60,248,1001,53,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,2,0.005089058524173028,136,2,0.014705882352941176,0.065,0.006999999999999996,0.058,0.0594,0.0615,0.065,0.06849999999999999,0.0706,0.072,2.8434999999999997,0.3434999999999999,2.5,2.5686999999999998,2.67175,2.8434999999999997,3.01525,3.1183,3.187,
-86.919,40.4605,60,248,1001,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,4,0.010178117048346057,136,3,0.022058823529411766,0.05604761904761905,0.011381052001954908,0.04,0.0446,0.051500000000000004,0.063,0.06407142857142857,0.06471428571428571,0.06514285714285714,3.012095238095238,1.042153091325664,1.722,1.9856,2.3810000000000002,3.04,3.6571428571428575,4.027428571428572,4.274285714285715,
-86.919,40.4605,60,248,1001,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,55,0.13994910941475827,136,2,0.014705882352941176,0.018285714285714284,0.018285714285714284,0.0,0.003657142857142857,0.009142857142857142,0.018285714285714284,0.027428571428571427,0.03291428571428571,0.03657142857142857,0.2000714285714286,0.06507142857142859,0.135,0.14801428571428574,0.1675357142857143,0.2000714285714286,0.2326071428571429,0.2521285714285715,0.2651428571428572,
-86.919,40.4605,60,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,6,0.015267175572519083,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,359,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,23,0.058524173027989825,136,22,0.16176470588235295,0.3887012987012987,0.16327365233136426,0.09942857142857144,0.2615,0.28828571428571426,0.3137142857142857,0.4910357142857143,0.6158000000000001,0.795,18.25964285714286,3.8637146085769083,1.8274285714285714,16.9685,17.896,18.954,20.21407142857143,20.72297142857143,21.087,
-86.919,40.4605,60,248,1001,596,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,6,0.015267175572519083,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,507,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,3,0.007633587786259542,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,10,0.02544529262086514,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,0,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,66,0.16793893129770993,136,16,0.11764705882352941,0.01640376984126984,0.023512587538642906,0.007111111111111111,0.008,0.008,0.008,0.015333333333333332,0.017833333333333333,0.10628571428571429,0.32356547619047615,0.15720963456847253,0.10844444444444444,0.16774603174603175,0.2635555555555556,0.2911111111111111,0.36533333333333334,0.44433333333333336,0.816,
-86.919,40.4605,60,248,1001,596,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,6,0.015267175572519083,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,507,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,1,0.002544529262086514,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,317,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,13,0.03307888040712468,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,459,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,8,0.020356234096692113,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,870,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,12,0.030534351145038167,136,1,0.007352941176470588,0.008,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.18577777777777776,0.0,0.18577777777777776,0.18577777777777776,0.18577777777777776,0.18577777777777776,0.18577777777777776,0.18577777777777776,0.18577777777777776,
-86.919,40.4605,60,248,1001,749,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,3,0.007633587786259542,136,1,0.007352941176470588,0.008,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.19644444444444445,0.0,0.19644444444444445,0.19644444444444445,0.19644444444444445,0.19644444444444445,0.19644444444444445,0.19644444444444445,0.19644444444444445,
-86.919,40.4605,60,248,1001,815,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,1,0.002544529262086514,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,35,0.089058524173028,136,34,0.25,0.052512605042016804,0.016777912281111605,0.017,0.028685714285714287,0.04125,0.052000000000000005,0.066,0.073,0.082,2.348878151260504,0.9113463149654712,0.3062857142857143,1.1134,1.6690357142857142,2.501,3.05375,3.377842857142857,3.712,
-86.919,40.4605,60,248,1001,711,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,11,0.027989821882951654,136,11,0.08088235294117647,0.29312987012987013,0.3093943839236714,0.024,0.046,0.06,0.1,0.5579285714285714,0.728,0.892,14.505896103896104,16.261268821609494,1.057,2.157,2.663785714285714,3.932,27.625,35.434285714285714,48.652,
-86.919,40.4605,60,248,1001,314,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,34,0.08651399491094147,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,22,0.05597964376590331,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,721,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,15,0.03816793893129771,136,1,0.007352941176470588,0.082,0.0,0.082,0.082,0.082,0.082,0.082,0.082,0.082,0.299,0.0,0.299,0.299,0.299,0.299,0.299,0.299,0.299,
-86.919,40.4605,60,248,1001,556,520110,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,5,0.01272264631043257,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,None,None,68,66736,None,None,None,None,None,None,None,None,None,None,LTE,393,1,0.002544529262086514,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,371,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,4,0.010178117048346057,136,3,0.022058823529411766,0.06933333333333333,0.01677961726487096,0.056,0.0566,0.057499999999999996,0.059,0.076,0.0862,0.093,2.661,0.6238140748652599,1.931,2.0642,2.2640000000000002,2.597,3.026,3.2834000000000003,3.455,
-86.919,40.4605,60,248,1001,452,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,4,0.010178117048346057,136,4,0.029411764705882353,0.03975,0.016768646337734006,0.016,0.0208,0.028,0.043,0.05475,0.056100000000000004,0.057,1.7545000000000002,0.6278003265370289,0.695,1.0495999999999999,1.5815000000000001,2.0495,2.2225,2.2234000000000003,2.224,
-86.919,40.4605,60,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,1,0.002544529262086514,136,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,60,248,1001,708,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,8,0.020356234096692113,136,7,0.051470588235294115,0.023489795918367345,0.006043504641749865,0.014857142857142857,0.015542857142857143,0.019,0.024,0.027285714285714288,0.030342857142857147,0.033,1.0333673469387754,0.23331528559146936,0.638,0.7345142857142858,0.8884285714285715,1.0377142857142858,1.2195,1.288,1.342,
-86.919,40.4605,60,248,1001,359,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,30,0.07633587786259542,136,25,0.18382352941176472,0.05860571428571429,0.018415489487418585,0.017,0.03245714285714286,0.05,0.061,0.07,0.08300000000000002,0.088,2.942668571428571,1.0100270796288946,1.043,1.8330857142857147,2.428,2.64,3.75,4.239542857142857,5.003,
-86.919,40.4605,60,68,1200,359,125290,248,1001,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,393,4,0.010178117048346057,136,4,0.029411764705882353,1.1444642857142857,0.03878609247382049,1.087,1.1037571428571429,1.1288928571428571,1.1474285714285712,1.1629999999999998,1.1827999999999999,1.196,57.435,2.2071734186511054,53.827,55.0021,56.76475,58.073,58.74325,59.3575,59.767,
-86.919,40.4605,75,248,1001,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,3,0.05,34,3,0.08823529411764706,0.08276190476190476,0.032024083907480926,0.05828571428571429,0.05902857142857143,0.060142857142857144,0.062,0.095,0.1148,0.128,4.048,1.1259461206765917,3.224,3.2352000000000003,3.252,3.28,4.46,5.168,5.64,
-86.919,40.4605,75,248,1001,711,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,8,0.13333333333333333,34,8,0.23529411764705882,0.727482142857143,0.5591860973932177,0.047,0.0477,0.06225,0.9409285714285713,1.0585,1.2709,1.616,40.382107142857144,29.658699002126248,1.916,2.3549,2.7912500000000002,58.070214285714286,63.97932142857143,66.8728,70.825,
-86.919,40.4605,75,248,1001,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,9,0.15,34,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,75,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,2,0.03333333333333333,34,1,0.029411764705882353,0.017142857142857144,0.0,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.288,0.0,0.288,0.288,0.288,0.288,0.288,0.288,0.288,
-86.919,40.4605,75,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,60,1,0.016666666666666666,34,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,75,248,1001,700,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,5,0.08333333333333333,34,4,0.11764705882352941,0.0545,0.010037429949942367,0.042,0.045,0.0495,0.053,0.058,0.06520000000000001,0.07,3.0692500000000003,0.7538207263666873,2.36,2.4074,2.4785,2.819,3.40975,3.9313000000000002,4.279,
-86.919,40.4605,75,248,1001,371,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,4,0.06666666666666667,34,4,0.11764705882352941,0.052678571428571436,0.025587858847667642,0.017,0.024200000000000003,0.035,0.055357142857142855,0.07303571428571429,0.07901428571428572,0.083,2.068142857142857,1.2188361209760394,0.438,0.7188000000000001,1.1400000000000001,2.189285714285714,3.1174285714285714,3.3205714285714287,3.456,
-86.919,40.4605,75,248,1001,749,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,6,0.1,34,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,75,248,1001,721,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,3,0.05,34,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,75,248,1001,452,125290,68,66736,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,8,0.13333333333333333,34,8,0.23529411764705882,0.046125,0.013261198098211188,0.026,0.026,0.038,0.0485,0.05575,0.0616,0.063,1.873875,0.6001409079332953,0.895,1.1533,1.46725,1.831,2.4217500000000003,2.5488,2.77,
-86.919,40.4605,75,248,1001,459,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,3,0.05,34,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,75,248,1001,359,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,60,8,0.13333333333333333,34,6,0.17647058823529413,0.084,0.055169435982858,0.008,0.0265,0.04675,0.074,0.12375,0.15150000000000002,0.17,4.138547619047619,2.7671154870154453,0.225,1.0125000000000002,2.1345,3.998142857142857,5.964321428571429,7.405,8.477,
-86.919,40.4605,90,248,1001,711,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,11,0.1896551724137931,36,9,0.25,0.48806349206349214,0.5831409949618009,0.022857142857142857,0.04297142857142858,0.05,0.059,1.245,1.328342857142857,1.3577142857142859,22.343492063492064,28.794833044400963,1.5291428571428571,1.7418285714285713,1.835,2.136,57.525,63.670857142857145,68.73828571428571,
-86.919,40.4605,90,248,1001,743,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,4,0.06896551724137931,36,2,0.05555555555555555,0.016,0.008,0.008,0.009600000000000001,0.012,0.016,0.02,0.0224,0.024,0.32657142857142857,0.18942857142857145,0.13714285714285715,0.17502857142857145,0.23185714285714287,0.32657142857142857,0.42128571428571426,0.4781142857142857,0.516,
-86.919,40.4605,90,248,1001,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LTE,58,1,0.017241379310344827,36,1,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12914285714285714,0.0,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,0.12914285714285714,
-86.919,40.4605,90,248,1001,0,520110,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,10,0.1724137931034483,36,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-86.919,40.4605,90,248,1001,708,125290,None,None,None,None,None,None,None,None,None,None,None,None,LTE+Sub6,58,2,0.034482758620689655,36,2,0.05555555555555555,0.0675,0.015500000000000003,0.052,0.055099999999999996,0.05975,0.0675,0.07525,0.0799,0.083,3.0875,0.4325000000000001,2.655,2.7415,2.87125,3.0875,3.30375,3.4335,3.52,
